slug,mpn,legacy_pdf_url,key_type
pesd5z33115,"PESD5Z3.3,115",https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/pesd5z3.3-115.pdf,MPN_KEY
clrc66303hny,CLRC66303HNY,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/clrc66303hny.pdf,MPN_KEY
rc0805fr071kl,RC0805FR-071KL,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/rc0805fr-071kl.pdf,MPN_KEY
mbr0540t1g,MBR0540T1G,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/mbr0540t1g.pdf,MPN_KEY
irfb4110pbf,IRFB4110PBF,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/irfb4110pbf.pdf,MPN_KEY
ch340c,CH340C,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/ch340c.pdf,MPN_KEY
xl1608ubc04,XL-1608UBC-04,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/xl-1608ubc-04.pdf,MPN_KEY
pesd1can215,"PESD1CAN,215",https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/pesd1can-215.pdf,MPN_KEY
tmc2209lat,TMC2209-LA-T,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/tmc2209-la-t.pdf,MPN_KEY
kt0603r,KT-0603R,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/kt-0603r.pdf,MPN_KEY
cp2102na02gqfn28r,CP2102N-A02-GQFN28R,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/cp2102n-a02-gqfn28r.pdf,MPN_KEY
cp2102gmr,CP2102-GMR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/cp2102-gmr.pdf,MPN_KEY
esp32s3wroom1n16r8,ESP32-S3-WROOM-1-N16R8,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/esp32-s3-wroom-1-n16r8.pdf,MPN_KEY
rc0402fr074k7l,RC0402FR-074K7L,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/rc0402fr-074k7l.pdf,MPN_KEY
sm4007pl,SM4007PL,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/sm4007pl.pdf,MPN_KEY
bss138,BSS138,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/bss138.pdf,MPN_KEY
b3bphkslfsn,B3B-PH-K-S(LF)(SN),https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/b3b-ph-k-s-lf--sn-.pdf,MPN_KEY
tmc5160atat,TMC5160A-TA-T,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/tmc5160a-ta-t.pdf,MPN_KEY
irfz44npbf,IRFZ44NPBF,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C2586.pdf,C_KEY
b560c13f,B560C-13-F,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/b560c-13-f.pdf,MPN_KEY
b1212s1wr3,B1212S-1WR3,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/b1212s-1wr3.pdf,MPN_KEY
b340a13f,B340A-13-F,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/b340a-13-f.pdf,MPN_KEY
frc0603f2002ts,FRC0603F2002TS,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/frc0603f2002ts.pdf,MPN_KEY
mbr0520lt1g,MBR0520LT1G,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/mbr0520lt1g.pdf,MPN_KEY
pz254v1102p,PZ254V-11-02P,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/pz254v-11-02p.pdf,MPN_KEY
frc0603j103ts,FRC0603J103 TS,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C2930027.pdf,C_KEY
as5047patsm,AS5047P-ATSM,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/as5047p-atsm.pdf,MPN_KEY
rc0603fr07330rl,RC0603FR-07330RL,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/rc0603fr-07330rl.pdf,MPN_KEY
frc0805f4701ts,FRC0805F4701TS,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/frc0805f4701ts.pdf,MPN_KEY
crcw0402100kfked,CRCW0402100KFKED,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/crcw0402100kfked.pdf,MPN_KEY
g5nb1aedc5v,G5NB-1A-E-DC5V,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/g5nb-1a-e-dc5v.pdf,MPN_KEY
mbra340t3g,MBRA340T3G,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/mbra340t3g.pdf,MPN_KEY
srv054tct,SRV05-4.TCT,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C13612.pdf,C_KEY
fdv301n,FDV301N,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/fdv301n.pdf,MPN_KEY
esd5z50t1g,ESD5Z5.0T1G,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/esd5z5.0t1g.pdf,MPN_KEY
b6bxhalfsn,B6B-XH-A(LF)(SN),https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/b6b-xh-a-lf--sn-.pdf,MPN_KEY
max31865aapt,MAX31865AAP+T,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/max31865aap-t.pdf,MPN_KEY
si2302cdst1ge3,Si2302CDS-T1-GE3,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/si2302cds-t1-ge3.pdf,MPN_KEY
b2pvhlfsn,B2P-VH(LF)(SN),https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/b2p-vh-lf--sn-.pdf,MPN_KEY
frc0603f1004ts,FRC0603F1004TS,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/frc0603f1004ts.pdf,MPN_KEY
rt0603brd0710kl,RT0603BRD0710KL,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/rt0603brd0710kl.pdf,MPN_KEY
hs96l03w2c03,HS96L03W2C03,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C5248080.pdf,C_KEY
bas16j115,"BAS16J,115",https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/bas16j-115.pdf,MPN_KEY
sk6812minie,SK6812MINI-E,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/sk6812mini-e.pdf,MPN_KEY
max31856mudt,MAX31856MUD+T,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/max31856mud-t.pdf,MPN_KEY
b5bxhalfsn,B5B-XH-A(LF)(SN),https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/b5b-xh-a-lf--sn-.pdf,MPN_KEY
smaj50a,SMAJ5.0A,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/smaj5.0a.pdf,MPN_KEY
ap2112k33trg1,AP2112K-3.3TRG1,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/ap2112k-3.3trg1.pdf,MPN_KEY
typec31m31,TYPE-C-31-M-31,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/type-c-31-m-31.pdf,MPN_KEY
ap63203wu7,AP63203WU-7,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/ap63203wu-7.pdf,MPN_KEY
jsm6288q,JSM6288Q,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/jsm6288q.pdf,MPN_KEY
bas316115,"BAS316,115",https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/bas316-115.pdf,MPN_KEY
ao3407a,AO3407A,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/ao3407a.pdf,MPN_KEY
b6bphkslfsn,B6B-PH-K-S(LF)(SN),https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/b6b-ph-k-s-lf--sn-.pdf,MPN_KEY
ws2812bbw,WS2812B-B/W,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C114586.pdf,C_KEY
bss1387f,BSS138-7-F,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/bss138-7-f.pdf,MPN_KEY
yled0603b,YLED0603B,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/yled0603b.pdf,MPN_KEY
pz254v1104p,PZ254V-11-04P,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/pz254v-11-04p.pdf,MPN_KEY
2n7002kt1ge3,2N7002K-T1-GE3,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/2n7002k-t1-ge3.pdf,MPN_KEY
2n7002lt1g,2N7002LT1G,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/2n7002lt1g.pdf,MPN_KEY
pesd2can215,"PESD2CAN,215",https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/pesd2can-215.pdf,MPN_KEY
bav99lt1g,BAV99LT1G,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/bav99lt1g.pdf,MPN_KEY
sm06bsrsstblfsn,SM06B-SRSS-TB(LF)(SN),https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/sm06b-srss-tb-lf--sn-.pdf,MPN_KEY
bav70215,"BAV70,215",https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/bav70-215.pdf,MPN_KEY
srd12vdcslc,SRD-12VDC-SL-C,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C30431.pdf,C_KEY
tp405642esop8,TP4056-42-ESOP8,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/tp4056-42-esop8.pdf,MPN_KEY
ncp1117st33t3g,NCP1117ST33T3G,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/ncp1117st33t3g.pdf,MPN_KEY
typec6p073,TYPE-C 6P(073),https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/type-c-6p-073-.pdf,MPN_KEY
esd9l50st5g,ESD9L5.0ST5G,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/esd9l5.0st5g.pdf,MPN_KEY
cp2102na02gqfn20r,CP2102N-A02-GQFN20R,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/cp2102n-a02-gqfn20r.pdf,MPN_KEY
as5600asot,AS5600-ASOT,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/as5600-asot.pdf,MPN_KEY
yled0603r,YLED0603R,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/yled0603r.pdf,MPN_KEY
srd05vdcslc,SRD-05VDC-SL-C,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/srd-05vdc-sl-c.pdf,MPN_KEY
mt3608,MT3608,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C84817.pdf,C_KEY
sm02bsrsstblfsn,SM02B-SRSS-TB(LF)(SN),https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/sm02b-srss-tb-lf--sn-.pdf,MPN_KEY
sm71202htg,SM712-02HTG,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C172881.pdf,C_KEY
zxpz254116pzz,ZX-PZ2.54-1-16PZZ,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/zx-pz2.54-1-16pzz.pdf,MPN_KEY
sm08bsrsstblfsn,SM08B-SRSS-TB(LF)(SN),https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/sm08b-srss-tb-lf--sn-.pdf,MPN_KEY
irfr5305trpbf,IRFR5305TRPBF,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/irfr5305trpbf.pdf,MPN_KEY
lm358dr2g,LM358DR2G,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/lm358dr2g.pdf,MPN_KEY
xl2012ugc,XL-2012UGC,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/xl-2012ugc.pdf,MPN_KEY
bwsmakwez001,BWSMA-KWE-Z001,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/bwsma-kwe-z001.pdf,MPN_KEY
bss84lt1g,BSS84LT1G,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/bss84lt1g.pdf,MPN_KEY
ft232rnqreel,FT232RNQ-REEL,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/ft232rnq-reel.pdf,MPN_KEY
591701s00d,59170-1-S-00-D,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/59170-1-s-00-d.pdf,MPN_KEY
bm04bsrsstblfsn,BM04B-SRSS-TB(LF)(SN),https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/bm04b-srss-tb-lf--sn-.pdf,MPN_KEY
si2301cdst1ge3,SI2301CDS-T1-GE3,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C10487.pdf,C_KEY
pz254v1103p,PZ254V-11-03P,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/pz254v-11-03p.pdf,MPN_KEY
irf3205pbf,IRF3205PBF,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/irf3205pbf.pdf,MPN_KEY
s4bxhalfsn,S4B-XH-A(LF)(SN),https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/s4b-xh-a-lf--sn-.pdf,MPN_KEY
xl1608ugc04,XL-1608UGC-04,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/xl-1608ugc-04.pdf,MPN_KEY
rfx2401c,RFX2401C,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C19213.pdf,C_KEY
19097631,1909763-1,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/1909763-1.pdf,MPN_KEY
w25q16jvsniq,W25Q16JVSNIQ,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/w25q16jvsniq.pdf,MPN_KEY
dps368xtsa1,DPS368XTSA1,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/dps368xtsa1.pdf,MPN_KEY
yled0603g,YLED0603G,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/yled0603g.pdf,MPN_KEY
104pwb,1.0-4PWB,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/1.0-4pwb.pdf,MPN_KEY
ws2812bv5w,WS2812B-V5/W,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/ws2812b-v5-w.pdf,MPN_KEY
ap3012ktrg1,AP3012KTR-G1,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/ap3012ktr-g1.pdf,MPN_KEY
254140p,2.54-1*40P,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C2337.pdf,C_KEY
xc6206p332mrg,XC6206P332MR-G,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/xc6206p332mr-g.pdf,MPN_KEY
x322516mlb4si,X322516MLB4SI,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/x322516mlb4si.pdf,MPN_KEY
x32258mob4si,X32258MOB4SI,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/x32258mob4si.pdf,MPN_KEY
ncd0805r1,NCD0805R1,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/ncd0805r1.pdf,MPN_KEY
ncd0805g1,NCD0805G1,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/ncd0805g1.pdf,MPN_KEY
fs8205a,FS8205A,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/fs8205a.pdf,MPN_KEY
esp32wroom32en16,ESP32-WROOM-32E-N16,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/esp32-wroom-32e-n16.pdf,MPN_KEY
ds18b20uumw,DS18B20U(UMW),https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/ds18b20u-umw-.pdf,MPN_KEY
bss123,BSS123,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/bss123.pdf,MPN_KEY
esp32s3wroom1un16r8,ESP32-S3-WROOM-1U-N16R8,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/esp32-s3-wroom-1u-n16r8.pdf,MPN_KEY
sc32s32768khz20ppm125pf,SC-32S32.768kHz20PPM12.5pF,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/sc-32s32.768khz20ppm12.5pf.pdf,MPN_KEY
esp32wroom32en4,ESP32-WROOM-32E-N4,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/esp32-wroom-32e-n4.pdf,MPN_KEY
w25q16jvssiq,W25Q16JVSSIQ,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/w25q16jvssiq.pdf,MPN_KEY
bme280,BME280,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/bme280.pdf,MPN_KEY
w25q32jvssiq,W25Q32JVSSIQ,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/w25q32jvssiq.pdf,MPN_KEY
hx711,HX711,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/hx711.pdf,MPN_KEY
irlml6344trpbf,IRLML6344TRPBF,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/irlml6344trpbf.pdf,MPN_KEY
acs712elctr20at,ACS712ELCTR-20A-T,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/acs712elctr-20a-t.pdf,MPN_KEY
ams111750,AMS1117-5.0,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/ams1117-5.0.pdf,MPN_KEY
esp32wroom32en8,ESP32-WROOM-32E-N8,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/esp32-wroom-32e-n8.pdf,MPN_KEY
spx3819m5l33tr,SPX3819M5-L-3-3/TR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/spx3819m5-l-3-3-tr.pdf,MPN_KEY
esp32wroom32dn4,ESP32-WROOM-32D-N4,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/esp32-wroom-32d-n4.pdf,MPN_KEY
dw01a,DW01A,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C351410.pdf,C_KEY
x322525mob4si,X322525MOB4SI,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/x322525mob4si.pdf,MPN_KEY
dm3atsfpejm5,DM3AT-SF-PEJM5,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/dm3at-sf-pejm5.pdf,MPN_KEY
esp32s3wroom1n8r8,ESP32-S3-WROOM-1-N8R8,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/esp32-s3-wroom-1-n8r8.pdf,MPN_KEY
gp2s,GP2S+,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/gp2s-.pdf,MPN_KEY
w25q80dvsnigtr,W25Q80DVSNIG TR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/w25q80dvsnig-tr.pdf,MPN_KEY
irf9540npbf,IRF9540NPBF,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/irf9540npbf.pdf,MPN_KEY
tlp350tp1f,"TLP350(TP1,F)",https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/tlp350-tp1-f-.pdf,MPN_KEY
x322512msb4si,X322512MSB4SI,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/x322512msb4si.pdf,MPN_KEY
gd25q64esigr,GD25Q64ESIGR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/gd25q64esigr.pdf,MPN_KEY
ao4407a,AO4407A,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/ao4407a.pdf,MPN_KEY
max31855kasat,MAX31855KASA+T,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/max31855kasa-t.pdf,MPN_KEY
maxm10s00b,MAX-M10S-00B,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C4153167.pdf,C_KEY
esp32wroom32uen16,ESP32-WROOM-32UE-N16,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/esp32-wroom-32ue-n16.pdf,MPN_KEY
bmi088,BMI088,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/bmi088.pdf,MPN_KEY
2541x6p,2.54-1x6P,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/2.54-1x6p.pdf,MPN_KEY
25414p,2.54-1*4P,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C2718488.pdf,C_KEY
w25q128jveiqtr,W25Q128JVEIQ TR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/w25q128jveiq-tr.pdf,MPN_KEY
w25q128jvpimtr,W25Q128JVPIM TR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/w25q128jvpim-tr.pdf,MPN_KEY
esp12fesp8266mod,ESP-12F(ESP8266MOD),https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/esp-12f-esp8266mod-.pdf,MPN_KEY
w25n02kvzeir,W25N02KVZEIR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/w25n02kvzeir.pdf,MPN_KEY
sgt50t65fd1pn,SGT50T65FD1PN,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/sgt50t65fd1pn.pdf,MPN_KEY
esp32c3mini1n4,ESP32-C3-MINI-1-N4,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/esp32-c3-mini-1-n4.pdf,MPN_KEY
esp32s3wroom1n8,ESP32-S3-WROOM-1-N8,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C2913198.pdf,C_KEY
aht20,AHT20,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/aht20.pdf,MPN_KEY
pe4312cz,PE4312C-Z,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/pe4312c-z.pdf,MPN_KEY
hlkpm01,HLK-PM01,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/hlk-pm01.pdf,MPN_KEY
hr4988e,HR4988E,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/hr4988e.pdf,MPN_KEY
atmega328pbau,ATMEGA328PB-AU,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/atmega328pb-au.pdf,MPN_KEY
atmega32aau,ATMEGA32A-AU,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/atmega32a-au.pdf,MPN_KEY
atmega128aau,ATMEGA128A-AU,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/atmega128a-au.pdf,MPN_KEY
atmega88paau,ATMEGA88PA-AU,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/atmega88pa-au.pdf,MPN_KEY
atmega1284pau,ATMEGA1284P-AU,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/atmega1284p-au.pdf,MPN_KEY
atxmega64a3uau,ATXMEGA64A3U-AU,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/atxmega64a3u-au.pdf,MPN_KEY
stm8s003f3p6tr,STM8S003F3P6TR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/stm8s003f3p6tr.pdf,MPN_KEY
stm8s103k3t6ctr,STM8S103K3T6CTR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/stm8s103k3t6ctr.pdf,MPN_KEY
stm32f446rct6,STM32F446RCT6,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/stm32f446rct6.pdf,MPN_KEY
stm32f412ret6,STM32F412RET6,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/stm32f412ret6.pdf,MPN_KEY
stm32g0b1cbt6,STM32G0B1CBT6,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/stm32g0b1cbt6.pdf,MPN_KEY
stm32f030k6t6,STM32F030K6T6,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/stm32f030k6t6.pdf,MPN_KEY
stm32h723zgt6,STM32H723ZGT6,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/stm32h723zgt6.pdf,MPN_KEY
stm32f103ret6,STM32F103RET6,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C8322.pdf,C_KEY
stm32f407zgt6,STM32F407ZGT6,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/stm32f407zgt6.pdf,MPN_KEY
stm32h750vbt6,STM32H750VBT6,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/stm32h750vbt6.pdf,MPN_KEY
msp430f149ipmr,MSP430F149IPMR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C335875.pdf,C_KEY
tms320f28335pgfa,TMS320F28335PGFA,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/tms320f28335pgfa.pdf,MPN_KEY
tms320f28035pagt,TMS320F28035PAGT,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/tms320f28035pagt.pdf,MPN_KEY
stm32l010f4p6,STM32L010F4P6,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/stm32l010f4p6.pdf,MPN_KEY
esp32c3fh4,ESP32-C3FH4,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/esp32-c3fh4.pdf,MPN_KEY
