supplier,supplier_sku,mpn,manufacturer,title,category,description,attributes,datasheet_url,stock,price
LCSC,LCS-1000-00476,MCU100000476,Holtek Semiconductor,Holtek Semiconductor MCU100000476 Microcontroller,Microcontroller,MCU100000476 Microcontroller from Holtek Semiconductor. Sourced via professional procurement support; specs below.,Program Memory: 128KB; io_count: 48; voltage_v: 3.3; package: LQFP-48,https://example.com/datasheet/MCU100000476.pdf,3991,0.3923
Hanxin,HAN-1000-00477,MOS100000477,Vishay Intertechnology,Vishay Intertechnology MOS100000477 MOSFET,MOSFET,MOS100000477 MOSFET from Vishay Intertechnology. Sourced via professional procurement support; specs below.,package: SOT-23; qg_nc: 45,https://example.com/datasheet/MOS100000477.pdf,1368,0.1433
Mouser,MOU-1000-00478,RES100000478,KEMET Electronics,KEMET Electronics RES100000478 Resistor,Resistor,RES100000478 Resistor from KEMET Electronics. Sourced via professional procurement support; specs below.,tolerance: ±1%; temperature_coeff: X7R; resistance_ohm: 10000; power_rating_w: 0.25,https://example.com/datasheet/RES100000478.pdf,3491,9.5631
Hanxin,HAN-1000-00479,CAP100000479,Holy Stone,Holy Stone CAP100000479 Capacitor,Capacitor,CAP100000479 Capacitor from Holy Stone. Sourced via professional procurement support; specs below.,temperature_coeff: X7R; capacitance_pf: 100000; tolerance: ±10%; package: 0603,https://example.com/datasheet/CAP100000479.pdf,1952,23.3915
Hanxin,HAN-1000-00480,IND100000480,Bourns,Bourns IND100000480 Inductor,Inductor,IND100000480 Inductor from Bourns. Sourced via professional procurement support; specs below.,inductance_uh: 4.7; tolerance: ±20%; package: 0805,https://example.com/datasheet/IND100000480.pdf,4262,14.0283
LCSC,LCS-1000-00481,SEN100000481,NXP Semiconductors,NXP Semiconductors SEN100000481 Sensors,Sensors,SEN100000481 Sensors from NXP Semiconductors. Sourced via professional procurement support; specs below.,range: 0-40; accuracy: ±0.5; interface: I2C; sensitivity: 260 LSB/g,https://example.com/datasheet/SEN100000481.pdf,4819,16.9954
Mouser,MOU-1000-00482,CON100000482,TE Connectivity,TE Connectivity CON100000482 Connectors,Connectors,CON100000482 Connectors from TE Connectivity. Sourced via professional procurement support; specs below.,positions: 40; mounting: SMD; voltage_rating_v: 50; current_rating_a: 3; pitch_mm: 2.54,https://example.com/datasheet/CON100000482.pdf,1036,14.3430
LCSC,LCS-1000-00483,MOD100000483,Espressif Systems,Espressif Systems MOD100000483 Modules,Modules,MOD100000483 Modules from Espressif Systems. Sourced via professional procurement support; specs below.,data_rate_bps: 2000000; output_power_dbm: 20,https://example.com/datasheet/MOD100000483.pdf,1690,6.7891
Hanxin,HAN-1000-00484,OPA100000484,OpAmpInc,OpAmpInc OPA100000484 Analog IC,Analog IC,OPA100000484 Analog IC from OpAmpInc. Sourced via professional procurement support; specs below.,gain_db: 100; package: SOIC-8; supply_current_ua: 200,https://example.com/datasheet/OPA100000484.pdf,3341,24.4286
Hanxin,HAN-1000-00485,PMIC100000485,Richtek Technology,Richtek Technology PMIC100000485 Power Management IC,Power Management IC,PMIC100000485 Power Management IC from Richtek Technology. Sourced via professional procurement support; specs below.,efficiency_percent: 92; voltage_out_v: 5; voltage_in_min_v: 4.5; package: SOT-23; voltage_in_max_v: 28,https://example.com/datasheet/PMIC100000485.pdf,735,19.6495
HQEW,HQE-1000-00486,DIO100000486,ON Semiconductor,ON Semiconductor DIO100000486 Diode,Diode,DIO100000486 Diode from ON Semiconductor. Sourced via professional procurement support; specs below.,vf_v: 0.7; if_a: 1; Reverse Recovery: 50ns,https://example.com/datasheet/DIO100000486.pdf,1567,19.1833
Mouser,MOU-1000-00487,LED100000487,Lite-On Technology,Lite-On Technology LED100000487 LED Components,LED Components,LED100000487 LED Components from Lite-On Technology. Sourced via professional procurement support; specs below.,package: 0805; forward_current_ma: 20,https://example.com/datasheet/LED100000487.pdf,2741,5.6171
Mouser,MOU-1000-00488,MEM100000488,Winbond Electronics,Winbond Electronics MEM100000488 Memory IC,Memory IC,MEM100000488 Memory IC from Winbond Electronics. Sourced via professional procurement support; specs below.,memory_bytes: 16777216; organization: x8,https://example.com/datasheet/MEM100000488.pdf,3346,22.1751
HQEW,HQE-1000-00489,XTAL100000489,TDK Corporation,TDK Corporation XTAL100000489 Crystal Oscillator,Crystal Oscillator,XTAL100000489 Crystal Oscillator from TDK Corporation. Sourced via professional procurement support; specs below.,package: SMD; frequency_hz: 8000000,https://example.com/datasheet/XTAL100000489.pdf,3782,6.6612
LCSC,LCS-1000-00490,MCU100000490,AcmeSemi,AcmeSemi MCU100000490 Microcontroller,Microcontroller,MCU100000490 Microcontroller from AcmeSemi. Sourced via professional procurement support; specs below.,ram_bytes: 20480; frequency_hz: 72000000; io_count: 48; Thermal Resistance: 45 C/W,https://example.com/datasheet/MCU100000490.pdf,799,19.6475
Hanxin,HAN-1000-00491,MOS100000491,HexaFab,HexaFab MOS100000491 MOSFET,MOSFET,MOS100000491 MOSFET from HexaFab. Sourced via professional procurement support; specs below.,id_a: 30,https://example.com/datasheet/MOS100000491.pdf,3950,7.5154
Hanxin,HAN-1000-00492,RES100000492,Yageo,Yageo RES100000492 Resistor,Resistor,RES100000492 Resistor from Yageo. Sourced via professional procurement support; specs below.,tolerance: ±1%; resistance_ohm: 10000; package: 0805; power_rating_w: 0.25; Lifecycle Status: Active,https://example.com/datasheet/RES100000492.pdf,1163,21.5854
HQEW,HQE-1000-00493,CAP100000493,Holy Stone,Holy Stone CAP100000493 Capacitor,Capacitor,CAP100000493 Capacitor from Holy Stone. Sourced via professional procurement support; specs below.,tolerance: ±10%; voltage_rating_v: 50; package: 0603; capacitance_pf: 100000,https://example.com/datasheet/CAP100000493.pdf,4467,14.7834
Hanxin,HAN-1000-00494,IND100000494,CoilWorks,CoilWorks IND100000494 Inductor,Inductor,IND100000494 Inductor from CoilWorks. Sourced via professional procurement support; specs below.,package: 0805; tolerance: ±20%,https://example.com/datasheet/IND100000494.pdf,3480,13.1835
HQEW,HQE-1000-00495,SEN100000495,STMicroelectronics,STMicroelectronics SEN100000495 Sensors,Sensors,SEN100000495 Sensors from STMicroelectronics. Sourced via professional procurement support; specs below.,accuracy: ±0.5; range: 0-40; resolution_bits: 12; sensitivity: 260 LSB/g; Output Type: Analog,https://example.com/datasheet/SEN100000495.pdf,602,3.0159
LCSC,LCS-1000-00496,CON100000496,Molex,Molex CON100000496 Connectors,Connectors,CON100000496 Connectors from Molex. Sourced via professional procurement support; specs below.,current_rating_a: 3; positions: 40; mounting: SMD; pitch_mm: 2.54,https://example.com/datasheet/CON100000496.pdf,3576,15.5898
Mouser,MOU-1000-00497,MOD100000497,Semtech,Semtech MOD100000497 Modules,Modules,MOD100000497 Modules from Semtech. Sourced via professional procurement support; specs below.,data_rate_bps: 2000000; modulation: GFSK,https://example.com/datasheet/MOD100000497.pdf,2113,18.5122
Digikey,DIG-1000-00498,OPA100000498,Analog Devices,Analog Devices OPA100000498 Analog IC,Analog IC,OPA100000498 Analog IC from Analog Devices. Sourced via professional procurement support; specs below.,gain_db: 100; bandwidth_hz: 1000000,https://example.com/datasheet/OPA100000498.pdf,2808,20.9744
Mouser,MOU-1000-00499,PMIC100000499,Texas Instruments,Texas Instruments PMIC100000499 Power Management IC,Power Management IC,PMIC100000499 Power Management IC from Texas Instruments. Sourced via professional procurement support; specs below.,voltage_out_v: 5; efficiency_percent: 92; output_current_a: 3,https://example.com/datasheet/PMIC100000499.pdf,516,0.9425
HQEW,HQE-1000-00500,DIO100000500,Diodes Incorporated,Diodes Incorporated DIO100000500 Diode,Diode,DIO100000500 Diode from Diodes Incorporated. Sourced via professional procurement support; specs below.,vf_v: 0.7; vrrm_v: 100; if_a: 1,https://example.com/datasheet/DIO100000500.pdf,381,11.0419
Digikey,DIG-1000-00501,LED100000501,Kingbright,Kingbright LED100000501 LED Components,LED Components,LED100000501 LED Components from Kingbright. Sourced via professional procurement support; specs below.,forward_current_ma: 20; forward_voltage_v: 2.1; wavelength_nm: 650; package: 0805; Luminous Intensity: 100mcd,https://example.com/datasheet/LED100000501.pdf,1820,12.4877
LCSC,LCS-1000-00502,MEM100000502,Winbond Electronics,Winbond Electronics MEM100000502 Memory IC,Memory IC,MEM100000502 Memory IC from Winbond Electronics. Sourced via professional procurement support; specs below.,organization: x8; speed_hz: 104000000; memory_bytes: 16777216,https://example.com/datasheet/MEM100000502.pdf,4848,8.5221
Digikey,DIG-1000-00503,XTAL100000503,Wurth Elektronik,Wurth Elektronik XTAL100000503 Crystal Oscillator,Crystal Oscillator,XTAL100000503 Crystal Oscillator from Wurth Elektronik. Sourced via professional procurement support; specs below.,package: SMD; load_capacitance_pf: 18,https://example.com/datasheet/XTAL100000503.pdf,1639,19.4006
HQEW,HQE-1000-00504,MCU100000504,GigaDevice Semiconductor,GigaDevice Semiconductor MCU100000504 Microcontroller,Microcontroller,MCU100000504 Microcontroller from GigaDevice Semiconductor. Sourced via professional procurement support; specs below.,flash_bytes: 131072; Program Memory: 128KB; Core: ARM Cortex-M4; voltage_v: 3.3,https://example.com/datasheet/MCU100000504.pdf,1037,1.7575
LCSC,LCS-1000-00505,MOS100000505,Vishay Intertechnology,Vishay Intertechnology MOS100000505 MOSFET,MOSFET,MOS100000505 MOSFET from Vishay Intertechnology. Sourced via professional procurement support; specs below.,vds_v: 55; On Resistance: 8mΩ,https://example.com/datasheet/MOS100000505.pdf,4277,0.3579
Digikey,DIG-1000-00506,RES100000506,Yageo,Yageo RES100000506 Resistor,Resistor,RES100000506 Resistor from Yageo. Sourced via professional procurement support; specs below.,package: 0805; resistance_ohm: 10000; temperature_coeff: X7R,https://example.com/datasheet/RES100000506.pdf,2052,13.9000
LCSC,LCS-1000-00507,CAP100000507,SigmaStore,SigmaStore CAP100000507 Capacitor,Capacitor,CAP100000507 Capacitor from SigmaStore. Sourced via professional procurement support; specs below.,package: 0603; capacitance_pf: 100000; voltage_rating_v: 50; tolerance: ±10%,https://example.com/datasheet/CAP100000507.pdf,1303,21.4105
Digikey,DIG-1000-00508,IND100000508,InduMax,InduMax IND100000508 Inductor,Inductor,IND100000508 Inductor from InduMax. Sourced via professional procurement support; specs below.,tolerance: ±20%; current_rating_a: 1.5; package: 0805,https://example.com/datasheet/IND100000508.pdf,3600,24.9351
Digikey,DIG-1000-00509,SEN100000509,BoschDummy,BoschDummy SEN100000509 Sensors,Sensors,SEN100000509 Sensors from BoschDummy. Sourced via professional procurement support; specs below.,accuracy: ±0.5; sensitivity: 260 LSB/g; range: 0-40,https://example.com/datasheet/SEN100000509.pdf,346,24.9429
Mouser,MOU-1000-00510,CON100000510,Molex,Molex CON100000510 Connectors,Connectors,CON100000510 Connectors from Molex. Sourced via professional procurement support; specs below.,current_rating_a: 3; pitch_mm: 2.54; voltage_rating_v: 50; positions: 40; mounting: SMD,https://example.com/datasheet/CON100000510.pdf,2163,5.5277
Mouser,MOU-1000-00511,MOD100000511,Semtech,Semtech MOD100000511 Modules,Modules,MOD100000511 Modules from Semtech. Sourced via professional procurement support; specs below.,modulation: GFSK; output_power_dbm: 20; interface: UART; data_rate_bps: 2000000,https://example.com/datasheet/MOD100000511.pdf,1162,2.5609
Digikey,DIG-1000-00512,OPA100000512,Analog Devices,Analog Devices OPA100000512 Analog IC,Analog IC,OPA100000512 Analog IC from Analog Devices. Sourced via professional procurement support; specs below.,supply_current_ua: 200; package: SOIC-8; gain_db: 100,https://example.com/datasheet/OPA100000512.pdf,3042,3.0557
Mouser,MOU-1000-00513,PMIC100000513,Monolithic Power Systems,Monolithic Power Systems PMIC100000513 Power Management IC,Power Management IC,PMIC100000513 Power Management IC from Monolithic Power Systems. Sourced via professional procurement support; specs below.,voltage_in_min_v: 4.5; efficiency_percent: 92; package: SOT-23; voltage_in_max_v: 28,https://example.com/datasheet/PMIC100000513.pdf,3977,9.1864
HQEW,HQE-1000-00514,DIO100000514,Vishay Intertechnology,Vishay Intertechnology DIO100000514 Diode,Diode,DIO100000514 Diode from Vishay Intertechnology. Sourced via professional procurement support; specs below.,vf_v: 0.7; vrrm_v: 100,https://example.com/datasheet/DIO100000514.pdf,1664,16.3566
Mouser,MOU-1000-00515,LED100000515,OSRAM,OSRAM LED100000515 LED Components,LED Components,LED100000515 LED Components from OSRAM. Sourced via professional procurement support; specs below.,package: 0805; forward_current_ma: 20; forward_voltage_v: 2.1,https://example.com/datasheet/LED100000515.pdf,972,16.8690
HQEW,HQE-1000-00516,MEM100000516,Macronix International,Macronix International MEM100000516 Memory IC,Memory IC,MEM100000516 Memory IC from Macronix International. Sourced via professional procurement support; specs below.,organization: x8; interface: SPI; memory_bytes: 16777216; speed_hz: 104000000,https://example.com/datasheet/MEM100000516.pdf,1298,10.4419
HQEW,HQE-1000-00517,XTAL100000517,Wurth Elektronik,Wurth Elektronik XTAL100000517 Crystal Oscillator,Crystal Oscillator,XTAL100000517 Crystal Oscillator from Wurth Elektronik. Sourced via professional procurement support; specs below.,load_capacitance_pf: 18; frequency_hz: 8000000,https://example.com/datasheet/XTAL100000517.pdf,4096,5.6274
Mouser,MOU-1000-00518,MCU100000518,Nuvoton Technology,Nuvoton Technology MCU100000518 Microcontroller,Microcontroller,MCU100000518 Microcontroller from Nuvoton Technology. Sourced via professional procurement support; specs below.,Core: ARM Cortex-M4; ESD Rating: 2kV,https://example.com/datasheet/MCU100000518.pdf,1708,6.8856
Mouser,MOU-1000-00519,MOS100000519,Alpha & Omega Semiconductor,Alpha & Omega Semiconductor MOS100000519 MOSFET,MOSFET,MOS100000519 MOSFET from Alpha & Omega Semiconductor. Sourced via professional procurement support; specs below.,vgs_th_v: 2.5; On Resistance: 8mΩ; id_a: 30; rds_on_mohm: 8,https://example.com/datasheet/MOS100000519.pdf,4481,23.9989
Digikey,DIG-1000-00520,RES100000520,Vishay Intertechnology,Vishay Intertechnology RES100000520 Resistor,Resistor,RES100000520 Resistor from Vishay Intertechnology. Sourced via professional procurement support; specs below.,Resistor Value: 10kΩ; tolerance: ±1%; resistance_ohm: 10000; temperature_coeff: X7R; power_rating_w: 0.25,https://example.com/datasheet/RES100000520.pdf,4045,5.7704
Hanxin,HAN-1000-00521,CAP100000521,Walsin Technology,Walsin Technology CAP100000521 Capacitor,Capacitor,CAP100000521 Capacitor from Walsin Technology. Sourced via professional procurement support; specs below.,temperature_coeff: X7R; Capacitor Value: 100nF; voltage_rating_v: 50,https://example.com/datasheet/CAP100000521.pdf,2365,13.0384
Digikey,DIG-1000-00522,IND100000522,TDK Corporation,TDK Corporation IND100000522 Inductor,Inductor,IND100000522 Inductor from TDK Corporation. Sourced via professional procurement support; specs below.,package: 0805; inductance_uh: 4.7; Self Resonant Freq: 50MHz,https://example.com/datasheet/IND100000522.pdf,4780,19.6047
Hanxin,HAN-1000-00523,SEN100000523,NXP Semiconductors,NXP Semiconductors SEN100000523 Sensors,Sensors,SEN100000523 Sensors from NXP Semiconductors. Sourced via professional procurement support; specs below.,accuracy: ±0.5; resolution_bits: 12; interface: I2C; range: 0-40,https://example.com/datasheet/SEN100000523.pdf,1034,22.5168
HQEW,HQE-1000-00524,CON100000524,Hirose Electric,Hirose Electric CON100000524 Connectors,Connectors,CON100000524 Connectors from Hirose Electric. Sourced via professional procurement support; specs below.,positions: 40; mounting: SMD; voltage_rating_v: 50,https://example.com/datasheet/CON100000524.pdf,4806,11.8291
Hanxin,HAN-1000-00525,MOD100000525,Quectel,Quectel MOD100000525 Modules,Modules,MOD100000525 Modules from Quectel. Sourced via professional procurement support; specs below.,interface: UART; data_rate_bps: 2000000; output_power_dbm: 20; modulation: GFSK; Data Rate: 2Mbps,https://example.com/datasheet/MOD100000525.pdf,4252,23.6126
HQEW,HQE-1000-00526,OPA100000526,Silicon Labs,Silicon Labs OPA100000526 Analog IC,Analog IC,OPA100000526 Analog IC from Silicon Labs. Sourced via professional procurement support; specs below.,gain_db: 100; bandwidth_hz: 1000000,https://example.com/datasheet/OPA100000526.pdf,65,10.6689
Hanxin,HAN-1000-00527,PMIC100000527,Texas Instruments,Texas Instruments PMIC100000527 Power Management IC,Power Management IC,PMIC100000527 Power Management IC from Texas Instruments. Sourced via professional procurement support; specs below.,voltage_in_max_v: 28; voltage_in_min_v: 4.5; efficiency_percent: 92,https://example.com/datasheet/PMIC100000527.pdf,1314,12.5723
HQEW,HQE-1000-00528,DIO100000528,Littelfuse,Littelfuse DIO100000528 Diode,Diode,DIO100000528 Diode from Littelfuse. Sourced via professional procurement support; specs below.,if_a: 1; vrrm_v: 100,https://example.com/datasheet/DIO100000528.pdf,3483,1.9699
Hanxin,HAN-1000-00529,LED100000529,Everlight Electronics,Everlight Electronics LED100000529 LED Components,LED Components,LED100000529 LED Components from Everlight Electronics. Sourced via professional procurement support; specs below.,wavelength_nm: 650; forward_current_ma: 20; package: 0805; forward_voltage_v: 2.1,https://example.com/datasheet/LED100000529.pdf,1962,19.6192
Mouser,MOU-1000-00530,MEM100000530,ISSI,ISSI MEM100000530 Memory IC,Memory IC,MEM100000530 Memory IC from ISSI. Sourced via professional procurement support; specs below.,speed_hz: 104000000; organization: x8; memory_bytes: 16777216; interface: SPI,https://example.com/datasheet/MEM100000530.pdf,2033,3.5681
Digikey,DIG-1000-00531,XTAL100000531,TDK Corporation,TDK Corporation XTAL100000531 Crystal Oscillator,Crystal Oscillator,XTAL100000531 Crystal Oscillator from TDK Corporation. Sourced via professional procurement support; specs below.,frequency_hz: 8000000; package: SMD; load_capacitance_pf: 18,https://example.com/datasheet/XTAL100000531.pdf,716,9.0825
Mouser,MOU-1000-00532,MCU100000532,GigaDevice Semiconductor,GigaDevice Semiconductor MCU100000532 Microcontroller,Microcontroller,MCU100000532 Microcontroller from GigaDevice Semiconductor. Sourced via professional procurement support; specs below.,Program Memory: 128KB; voltage_v: 3.3,https://example.com/datasheet/MCU100000532.pdf,3870,18.1931
Mouser,MOU-1000-00533,MOS100000533,Yangjie,Yangjie MOS100000533 MOSFET,MOSFET,MOS100000533 MOSFET from Yangjie. Sourced via professional procurement support; specs below.,rds_on_mohm: 8; package: SOT-23; qg_nc: 45,https://example.com/datasheet/MOS100000533.pdf,3678,23.7238
Mouser,MOU-1000-00534,RES100000534,Fenghua,Fenghua RES100000534 Resistor,Resistor,RES100000534 Resistor from Fenghua. Sourced via professional procurement support; specs below.,package: 0805; tolerance: ±1%; power_rating_w: 0.25,https://example.com/datasheet/RES100000534.pdf,2073,2.8019
Mouser,MOU-1000-00535,CAP100000535,KEMET Electronics,KEMET Electronics CAP100000535 Capacitor,Capacitor,CAP100000535 Capacitor from KEMET Electronics. Sourced via professional procurement support; specs below.,temperature_coeff: X7R; tolerance: ±10%; Ripple Current: 100mA,https://example.com/datasheet/CAP100000535.pdf,2896,23.9836
Digikey,DIG-1000-00536,IND100000536,Wurth Elektronik,Wurth Elektronik IND100000536 Inductor,Inductor,IND100000536 Inductor from Wurth Elektronik. Sourced via professional procurement support; specs below.,package: 0805; tolerance: ±20%; current_rating_a: 1.5,https://example.com/datasheet/IND100000536.pdf,1683,19.1560
HQEW,HQE-1000-00537,SEN100000537,TE Connectivity,TE Connectivity SEN100000537 Sensors,Sensors,SEN100000537 Sensors from TE Connectivity. Sourced via professional procurement support; specs below.,interface: I2C; accuracy: ±0.5,https://example.com/datasheet/SEN100000537.pdf,1669,23.9358
Digikey,DIG-1000-00538,CON100000538,Molex,Molex CON100000538 Connectors,Connectors,CON100000538 Connectors from Molex. Sourced via professional procurement support; specs below.,mounting: SMD; current_rating_a: 3; pitch_mm: 2.54,https://example.com/datasheet/CON100000538.pdf,1902,11.6358
Hanxin,HAN-1000-00539,MOD100000539,Espressif Systems,Espressif Systems MOD100000539 Modules,Modules,MOD100000539 Modules from Espressif Systems. Sourced via professional procurement support; specs below.,sensitivity_dbm: -95; modulation: GFSK; interface: UART; output_power_dbm: 20,https://example.com/datasheet/MOD100000539.pdf,1147,15.5641
Mouser,MOU-1000-00540,OPA100000540,Silicon Labs,Silicon Labs OPA100000540 Analog IC,Analog IC,OPA100000540 Analog IC from Silicon Labs. Sourced via professional procurement support; specs below.,supply_current_ua: 200; gain_db: 100,https://example.com/datasheet/OPA100000540.pdf,3647,12.0870
Mouser,MOU-1000-00541,PMIC100000541,Infineon Technologies,Infineon Technologies PMIC100000541 Power Management IC,Power Management IC,PMIC100000541 Power Management IC from Infineon Technologies. Sourced via professional procurement support; specs below.,output_current_a: 3; efficiency_percent: 92,https://example.com/datasheet/PMIC100000541.pdf,3353,5.7626
Mouser,MOU-1000-00542,DIO100000542,Littelfuse,Littelfuse DIO100000542 Diode,Diode,DIO100000542 Diode from Littelfuse. Sourced via professional procurement support; specs below.,vrrm_v: 100; if_a: 1,https://example.com/datasheet/DIO100000542.pdf,1332,14.7497
LCSC,LCS-1000-00543,LED100000543,Lite-On Technology,Lite-On Technology LED100000543 LED Components,LED Components,LED100000543 LED Components from Lite-On Technology. Sourced via professional procurement support; specs below.,forward_current_ma: 20; forward_voltage_v: 2.1,https://example.com/datasheet/LED100000543.pdf,2597,23.5965
Hanxin,HAN-1000-00544,MEM100000544,SK Hynix,SK Hynix MEM100000544 Memory IC,Memory IC,MEM100000544 Memory IC from SK Hynix. Sourced via professional procurement support; specs below.,interface: SPI; speed_hz: 104000000; memory_bytes: 16777216,https://example.com/datasheet/MEM100000544.pdf,3402,22.7887
HQEW,HQE-1000-00545,XTAL100000545,TDK Corporation,TDK Corporation XTAL100000545 Crystal Oscillator,Crystal Oscillator,XTAL100000545 Crystal Oscillator from TDK Corporation. Sourced via professional procurement support; specs below.,package: SMD; frequency_hz: 8000000,https://example.com/datasheet/XTAL100000545.pdf,370,12.6518
Digikey,DIG-1000-00546,MCU100000546,Microchip Technology,Microchip Technology MCU100000546 Microcontroller,Microcontroller,MCU100000546 Microcontroller from Microchip Technology. Sourced via professional procurement support; specs below.,ram_bytes: 20480; Core: ARM Cortex-M4; voltage_v: 3.3; package: LQFP-48,https://example.com/datasheet/MCU100000546.pdf,1580,16.8485
Hanxin,HAN-1000-00547,MOS100000547,Infineon Technologies,Infineon Technologies MOS100000547 MOSFET,MOSFET,MOS100000547 MOSFET from Infineon Technologies. Sourced via professional procurement support; specs below.,rds_on_mohm: 8; package: SOT-23,https://example.com/datasheet/MOS100000547.pdf,4181,10.4454
Hanxin,HAN-1000-00548,RES100000548,KEMET Electronics,KEMET Electronics RES100000548 Resistor,Resistor,RES100000548 Resistor from KEMET Electronics. Sourced via professional procurement support; specs below.,resistance_ohm: 10000; temperature_coeff: X7R,https://example.com/datasheet/RES100000548.pdf,2691,24.6147
Mouser,MOU-1000-00549,CAP100000549,Walsin Technology,Walsin Technology CAP100000549 Capacitor,Capacitor,CAP100000549 Capacitor from Walsin Technology. Sourced via professional procurement support; specs below.,temperature_coeff: X7R; tolerance: ±10%; capacitance_pf: 100000; Capacitor Value: 100nF; Ripple Current: 100mA,https://example.com/datasheet/CAP100000549.pdf,4626,3.0137
Digikey,DIG-1000-00550,IND100000550,Wurth Elektronik,Wurth Elektronik IND100000550 Inductor,Inductor,IND100000550 Inductor from Wurth Elektronik. Sourced via professional procurement support; specs below.,tolerance: ±20%; current_rating_a: 1.5; Self Resonant Freq: 50MHz,https://example.com/datasheet/IND100000550.pdf,1726,9.4032
LCSC,LCS-1000-00551,SEN100000551,BoschDummy,BoschDummy SEN100000551 Sensors,Sensors,SEN100000551 Sensors from BoschDummy. Sourced via professional procurement support; specs below.,accuracy: ±0.5; interface: I2C; range: 0-40,https://example.com/datasheet/SEN100000551.pdf,2711,3.0794
Digikey,DIG-1000-00552,CON100000552,TE Connectivity,TE Connectivity CON100000552 Connectors,Connectors,CON100000552 Connectors from TE Connectivity. Sourced via professional procurement support; specs below.,pitch_mm: 2.54; positions: 40; current_rating_a: 3; mounting: SMD,https://example.com/datasheet/CON100000552.pdf,4815,11.6261
Digikey,DIG-1000-00553,MOD100000553,Espressif Systems,Espressif Systems MOD100000553 Modules,Modules,MOD100000553 Modules from Espressif Systems. Sourced via professional procurement support; specs below.,output_power_dbm: 20; sensitivity_dbm: -95; modulation: GFSK,https://example.com/datasheet/MOD100000553.pdf,1212,16.7686
HQEW,HQE-1000-00554,OPA100000554,Texas Instruments,Texas Instruments OPA100000554 Analog IC,Analog IC,OPA100000554 Analog IC from Texas Instruments. Sourced via professional procurement support; specs below.,supply_current_ua: 200; gain_db: 100,https://example.com/datasheet/OPA100000554.pdf,2518,1.5382
Digikey,DIG-1000-00555,PMIC100000555,Infineon Technologies,Infineon Technologies PMIC100000555 Power Management IC,Power Management IC,PMIC100000555 Power Management IC from Infineon Technologies. Sourced via professional procurement support; specs below.,voltage_in_min_v: 4.5; voltage_in_max_v: 28; efficiency_percent: 92; voltage_out_v: 5; package: SOT-23,https://example.com/datasheet/PMIC100000555.pdf,881,22.8864
HQEW,HQE-1000-00556,DIO100000556,,Unknown DIO100000556 Diode,Diode,DIO100000556 Diode from unspecified. Sourced via professional procurement support; specs below.,if_a: 1; vrrm_v: 100; vf_v: 0.7,https://example.com/datasheet/DIO100000556.pdf,530,4.3591
Hanxin,HAN-1000-00557,LED100000557,Kingbright,Kingbright LED100000557 LED Components,LED Components,LED100000557 LED Components from Kingbright. Sourced via professional procurement support; specs below.,wavelength_nm: 650; package: 0805; forward_voltage_v: 2.1; forward_current_ma: 20,https://example.com/datasheet/LED100000557.pdf,4420,4.8419
LCSC,LCS-1000-00558,MEM100000558,Macronix International,Macronix International MEM100000558 Memory IC,Memory IC,MEM100000558 Memory IC from Macronix International. Sourced via professional procurement support; specs below.,speed_hz: 104000000; memory_bytes: 16777216; organization: x8,https://example.com/datasheet/MEM100000558.pdf,2999,5.9616
Hanxin,HAN-1000-00559,XTAL100000559,Wurth Elektronik,Wurth Elektronik XTAL100000559 Crystal Oscillator,Crystal Oscillator,XTAL100000559 Crystal Oscillator from Wurth Elektronik. Sourced via professional procurement support; specs below.,frequency_hz: 8000000; load_capacitance_pf: 18,https://example.com/datasheet/XTAL100000559.pdf,4907,14.6385
Digikey,DIG-1000-00560,MCU100000560,Holtek Semiconductor,Holtek Semiconductor MCU100000560 Microcontroller,Microcontroller,MCU100000560 Microcontroller from Holtek Semiconductor. Sourced via professional procurement support; specs below.,ram_bytes: 20480; flash_bytes: 131072; Thermal Resistance: 45 C/W,https://example.com/datasheet/MCU100000560.pdf,377,6.0127
Mouser,MOU-1000-00561,MOS100000561,Yangjie,Yangjie MOS100000561 MOSFET,MOSFET,MOS100000561 MOSFET from Yangjie. Sourced via professional procurement support; specs below.,vgs_th_v: 2.5; package: SOT-23,https://example.com/datasheet/MOS100000561.pdf,4392,15.5969
Digikey,DIG-1000-00562,RES100000562,Yageo,Yageo RES100000562 Resistor,Resistor,RES100000562 Resistor from Yageo. Sourced via professional procurement support; specs below.,package: 0805; power_rating_w: 0.25; tolerance: ±1%; temperature_coeff: X7R; Lifecycle Status: Active,https://example.com/datasheet/RES100000562.pdf,4591,24.4914
Hanxin,HAN-1000-00563,CAP100000563,Holy Stone,Holy Stone CAP100000563 Capacitor,Capacitor,CAP100000563 Capacitor from Holy Stone. Sourced via professional procurement support; specs below.,tolerance: ±10%; voltage_rating_v: 50; Capacitor Value: 100nF; package: 0603; capacitance_pf: 100000,https://example.com/datasheet/CAP100000563.pdf,1608,23.7677
HQEW,HQE-1000-00564,IND100000564,Wurth Elektronik,Wurth Elektronik IND100000564 Inductor,Inductor,IND100000564 Inductor from Wurth Elektronik. Sourced via professional procurement support; specs below.,inductance_uh: 4.7; tolerance: ±20%; package: 0805; current_rating_a: 1.5,https://example.com/datasheet/IND100000564.pdf,4919,6.1808
