mpn,clean_mpn,manufacturer,brand,url_slug,category,subcategory,description,applications,keywords,attributes_json,availability,alternative_parts,datasheet_url,faq,image
RES50000170,RES50000170,KEMET Electronics,KEMET Electronics,res50000170,Resistor,Resistor,RES50000170 Resistor from KEMET Electronics. Sourced via professional procurement support; specs below.,,,"{""resistance_ohm"": ""10kΩ"", ""tolerance"": ""±1%"", ""package"": ""0805"", ""power_rating_w"": ""0.25"", ""MTBF Hours"": ""100000""}",active,,https://example.com/datasheet/RES50000170.pdf,,
CAP50000171,CAP50000171,KEMET Electronics,KEMET Electronics,cap50000171,Capacitor,Capacitor,CAP50000171 Capacitor from KEMET Electronics. Sourced via professional procurement support; specs below.,,,"{""tolerance"": ""±10%"", ""capacitance_pf"": ""100nF"", ""package"": ""0603""}",active,,https://example.com/datasheet/CAP50000171.pdf,,
IND50000172,IND50000172,Bourns,Bourns,ind50000172,Inductor,Inductor,IND50000172 Inductor from Bourns. Sourced via professional procurement support; specs below.,,,"{""inductance_uh"": ""4.7"", ""current_rating_a"": ""1.5""}",active,,https://example.com/datasheet/IND50000172.pdf,,
SEN50000173,SEN50000173,NXP Semiconductors,NXP Semiconductors,sen50000173,Sensors,Sensors,SEN50000173 Sensors from NXP Semiconductors. Sourced via professional procurement support; specs below.,,,"{""range"": ""0-40"", ""accuracy"": ""±0.5"", ""interface"": ""I2C"", ""sensitivity_dbm"": ""260 LSB/g"", ""resolution_bits"": ""12""}",active,,https://example.com/datasheet/SEN50000173.pdf,,
CON50000174,CON50000174,LinkFab,LinkFab,con50000174,Connectors,Connectors,CON50000174 Connectors from LinkFab. Sourced via professional procurement support; specs below.,,,"{""pitch_mm"": ""2.54"", ""positions"": ""40"", ""current_rating_a"": ""3""}",active,,https://example.com/datasheet/CON50000174.pdf,,
MOD50000175,MOD50000175,u-blox,u-blox,mod50000175,Modules,Modules,MOD50000175 Modules from u-blox. Sourced via professional procurement support; specs below.,,,"{""output_power_dbm"": ""20"", ""modulation"": ""GFSK"", ""interface"": ""UART""}",active,,https://example.com/datasheet/MOD50000175.pdf,,
OPA50000176,OPA50000176,Maxim Integrated,Maxim Integrated,opa50000176,Analog IC,Analog IC,OPA50000176 Analog IC from Maxim Integrated. Sourced via professional procurement support; specs below.,,,"{""bandwidth_hz"": ""1000000"", ""gain_db"": ""100"", ""supply_current_ua"": ""200"", ""package"": ""SOIC-8""}",active,,https://example.com/datasheet/OPA50000176.pdf,,
PMIC50000177,PMIC50000177,Monolithic Power Systems,Monolithic Power Systems,pmic50000177,Power Management IC,Power Management IC,PMIC50000177 Power Management IC from Monolithic Power Systems. Sourced via professional procurement support; specs below.,,,"{""efficiency_percent"": ""92"", ""package"": ""SOT-23""}",active,,https://example.com/datasheet/PMIC50000177.pdf,,
DIO50000178,DIO50000178,Vishay Intertechnology,Vishay Intertechnology,dio50000178,Diode,Diode,DIO50000178 Diode from Vishay Intertechnology. Sourced via professional procurement support; specs below.,,,"{""if_a"": ""1"", ""vrrm_v"": ""100"", ""vf_v"": ""0.7""}",active,,https://example.com/datasheet/DIO50000178.pdf,,
LED50000179,LED50000179,Kingbright,Kingbright,led50000179,LED Components,LED Components,LED50000179 LED Components from Kingbright. Sourced via professional procurement support; specs below.,,,"{""forward_current_ma"": ""20"", ""forward_voltage_v"": ""2.1"", ""package"": ""0805"", ""Luminous Intensity"": ""100mcd""}",active,,https://example.com/datasheet/LED50000179.pdf,,
MEM50000180,MEM50000180,MemCore,MemCore,mem50000180,Memory IC,Memory IC,MEM50000180 Memory IC from MemCore. Sourced via professional procurement support; specs below.,,,"{""organization"": ""x8"", ""interface"": ""SPI"", ""speed_hz"": ""104000000""}",active,,https://example.com/datasheet/MEM50000180.pdf,,
XTAL50000181,XTAL50000181,AbraconX,AbraconX,xtal50000181,Crystal Oscillator,Crystal Oscillator,XTAL50000181 Crystal Oscillator from AbraconX. Sourced via professional procurement support; specs below.,,,"{""frequency_hz"": ""8000000"", ""load_capacitance_pf"": ""18""}",active,,https://example.com/datasheet/XTAL50000181.pdf,,
MCU50000182,MCU50000182,GigaDevice Semiconductor,GigaDevice Semiconductor,mcu50000182,Microcontroller,Microcontroller,MCU50000182 Microcontroller from GigaDevice Semiconductor. Sourced via professional procurement support; specs below.,,,"{""ESD Rating"": ""2kV""}",active,,https://example.com/datasheet/MCU50000182.pdf,,
MOS50000183,MOS50000183,Alpha & Omega Semiconductor,Alpha & Omega Semiconductor,mos50000183,MOSFET,MOSFET,MOS50000183 MOSFET from Alpha & Omega Semiconductor. Sourced via professional procurement support; specs below.,,,"{""package"": ""SOT-23"", ""vds_v"": ""55"", ""Leakage Current"": ""1uA""}",active,,https://example.com/datasheet/MOS50000183.pdf,,
RES50000184,RES50000184,Fenghua,Fenghua,res50000184,Resistor,Resistor,RES50000184 Resistor from Fenghua. Sourced via professional procurement support; specs below.,,,"{""power_rating_w"": ""0.25"", ""temperature_coeff"": ""X7R"", ""tolerance"": ""±1%""}",active,,https://example.com/datasheet/RES50000184.pdf,,
CAP50000185,CAP50000185,Walsin Technology,Walsin Technology,cap50000185,Capacitor,Capacitor,CAP50000185 Capacitor from Walsin Technology. Sourced via professional procurement support; specs below.,,,"{""package"": ""0603"", ""voltage_rating_v"": ""50""}",active,,https://example.com/datasheet/CAP50000185.pdf,,
IND50000186,IND50000186,TDK Corporation,TDK Corporation,ind50000186,Inductor,Inductor,IND50000186 Inductor from TDK Corporation. Sourced via professional procurement support; specs below.,,,"{""tolerance"": ""±20%"", ""inductance_uh"": ""4.7""}",active,,https://example.com/datasheet/IND50000186.pdf,,
SEN50000187,SEN50000187,TE Connectivity,TE Connectivity,sen50000187,Sensors,Sensors,SEN50000187 Sensors from TE Connectivity. Sourced via professional procurement support; specs below.,,,"{""range"": ""0-40"", ""sensitivity_dbm"": ""260 LSB/g""}",active,,https://example.com/datasheet/SEN50000187.pdf,,
CON50000188,CON50000188,JST,JST,con50000188,Connectors,Connectors,CON50000188 Connectors from JST. Sourced via professional procurement support; specs below.,,,"{""mounting"": ""SMD"", ""current_rating_a"": ""3"", ""positions"": ""40"", ""pitch_mm"": ""2.54"", ""voltage_rating_v"": ""50""}",active,,https://example.com/datasheet/CON50000188.pdf,,
MOD50000189,MOD50000189,SIMCom,SIMCom,mod50000189,Modules,Modules,MOD50000189 Modules from SIMCom. Sourced via professional procurement support; specs below.,,,"{""data_rate_bps"": ""2000000"", ""output_power_dbm"": ""20"", ""modulation"": ""GFSK"", ""sensitivity_dbm"": ""-95""}",active,,https://example.com/datasheet/MOD50000189.pdf,,
OPA50000190,OPA50000190,Maxim Integrated,Maxim Integrated,opa50000190,Analog IC,Analog IC,OPA50000190 Analog IC from Maxim Integrated. Sourced via professional procurement support; specs below.,,,"{""supply_current_ua"": ""200"", ""gain_db"": ""100"", ""package"": ""SOIC-8""}",active,,https://example.com/datasheet/OPA50000190.pdf,,
PMIC50000191,PMIC50000191,SGMICRO,SGMICRO,pmic50000191,Power Management IC,Power Management IC,PMIC50000191 Power Management IC from SGMICRO. Sourced via professional procurement support; specs below.,,,"{""efficiency_percent"": ""92"", ""voltage_in_min_v"": ""4.5"", ""package"": ""SOT-23"", ""Power Good"": ""yes""}",active,,https://example.com/datasheet/PMIC50000191.pdf,,
DIO50000192,DIO50000192,ON Semiconductor,ON Semiconductor,dio50000192,Diode,Diode,DIO50000192 Diode from ON Semiconductor. Sourced via professional procurement support; specs below.,,,"{""vf_v"": ""0.7"", ""vrrm_v"": ""100"", ""if_a"": ""1""}",active,,https://example.com/datasheet/DIO50000192.pdf,,
LED50000193,LED50000193,OSRAM,OSRAM,led50000193,LED Components,LED Components,LED50000193 LED Components from OSRAM. Sourced via professional procurement support; specs below.,,,"{""wavelength_nm"": ""650"", ""forward_voltage_v"": ""2.1""}",active,,https://example.com/datasheet/LED50000193.pdf,,
MEM50000194,MEM50000194,Micron Technology,Micron Technology,mem50000194,Memory IC,Memory IC,MEM50000194 Memory IC from Micron Technology. Sourced via professional procurement support; specs below.,,,"{""speed_hz"": ""104000000"", ""memory_bytes"": ""16777216""}",active,,https://example.com/datasheet/MEM50000194.pdf,,
XTAL50000195,XTAL50000195,AbraconX,AbraconX,xtal50000195,Crystal Oscillator,Crystal Oscillator,XTAL50000195 Crystal Oscillator from AbraconX. Sourced via professional procurement support; specs below.,,,"{""frequency_hz"": ""8000000"", ""load_capacitance_pf"": ""18"", ""package"": ""SMD"", ""Frequency Tolerance"": ""±20ppm""}",active,,https://example.com/datasheet/XTAL50000195.pdf,,
MCU50000196,MCU50000196,STMicroelectronics,STMicroelectronics,mcu50000196,Microcontroller,Microcontroller,MCU50000196 Microcontroller from STMicroelectronics. Sourced via professional procurement support; specs below.,,,"{""package"": ""LQFP-48"", ""frequency_hz"": ""72000000"", ""ram_bytes"": ""20KB"", ""Operating Temp"": ""-40~85""}",active,,https://example.com/datasheet/MCU50000196.pdf,,
MOS50000197,MOS50000197,Yangjie,Yangjie,mos50000197,MOSFET,MOSFET,MOS50000197 MOSFET from Yangjie. Sourced via professional procurement support; specs below.,,,"{""rds_on_mohm"": ""8""}",active,,https://example.com/datasheet/MOS50000197.pdf,,
RES50000198,RES50000198,KEMET Electronics,KEMET Electronics,res50000198,Resistor,Resistor,RES50000198 Resistor from KEMET Electronics. Sourced via professional procurement support; specs below.,,,"{""tolerance"": ""±1%""}",active,,https://example.com/datasheet/RES50000198.pdf,,
CAP50000199,CAP50000199,Murata Manufacturing,Murata Manufacturing,cap50000199,Capacitor,Capacitor,CAP50000199 Capacitor from Murata Manufacturing. Sourced via professional procurement support; specs below.,,,"{""capacitance_pf"": ""100000"", ""tolerance"": ""±10%"", ""voltage_rating_v"": ""50""}",active,,https://example.com/datasheet/CAP50000199.pdf,,
IND50000200,IND50000200,TDK Corporation,TDK Corporation,ind50000200,Inductor,Inductor,IND50000200 Inductor from TDK Corporation. Sourced via professional procurement support; specs below.,,,"{""inductance_uh"": ""4.7"", ""tolerance"": ""±20%"", ""package"": ""0805""}",active,,https://example.com/datasheet/IND50000200.pdf,,
SEN50000201,SEN50000201,BoschDummy,BoschDummy,sen50000201,Sensors,Sensors,SEN50000201 Sensors from BoschDummy. Sourced via professional procurement support; specs below.,,,"{""resolution_bits"": ""12"", ""interface"": ""I2C"", ""accuracy"": ""±0.5"", ""range"": ""0-40""}",active,,https://example.com/datasheet/SEN50000201.pdf,,
CON50000202,CON50000202,LinkFab,LinkFab,con50000202,Connectors,Connectors,CON50000202 Connectors from LinkFab. Sourced via professional procurement support; specs below.,,,"{""voltage_rating_v"": ""50"", ""positions"": ""40"", ""mounting"": ""SMD""}",active,,https://example.com/datasheet/CON50000202.pdf,,
MOD50000203,MOD50000203,u-blox,u-blox,mod50000203,Modules,Modules,MOD50000203 Modules from u-blox. Sourced via professional procurement support; specs below.,,,"{""modulation"": ""GFSK"", ""output_power_dbm"": ""20""}",active,,https://example.com/datasheet/MOD50000203.pdf,,
OPA50000204,OPA50000204,Analog Devices,Analog Devices,opa50000204,Analog IC,Analog IC,OPA50000204 Analog IC from Analog Devices. Sourced via professional procurement support; specs below.,,,"{""supply_current_ua"": ""200"", ""bandwidth_hz"": ""1000000"", ""Input Noise"": ""10nV""}",active,,https://example.com/datasheet/OPA50000204.pdf,,
PMIC50000205,PMIC50000205,Monolithic Power Systems,Monolithic Power Systems,pmic50000205,Power Management IC,Power Management IC,PMIC50000205 Power Management IC from Monolithic Power Systems. Sourced via professional procurement support; specs below.,,,"{""output_current_a"": ""3"", ""efficiency_percent"": ""92"", ""voltage_in_max_v"": ""28""}",active,,https://example.com/datasheet/PMIC50000205.pdf,,
DIO50000206,DIO50000206,Littelfuse,Littelfuse,dio50000206,Diode,Diode,DIO50000206 Diode from Littelfuse. Sourced via professional procurement support; specs below.,,,"{""vrrm_v"": ""100"", ""if_a"": ""1""}",active,,https://example.com/datasheet/DIO50000206.pdf,,
LED50000207,LED50000207,PhotonInc,PhotonInc,led50000207,LED Components,LED Components,LED50000207 LED Components from PhotonInc. Sourced via professional procurement support; specs below.,,,"{""forward_voltage_v"": ""2.1"", ""package"": ""0805""}",active,,https://example.com/datasheet/LED50000207.pdf,,
MEM50000208,MEM50000208,Micron Technology,Micron Technology,mem50000208,Memory IC,Memory IC,MEM50000208 Memory IC from Micron Technology. Sourced via professional procurement support; specs below.,,,"{""organization"": ""x8"", ""interface"": ""SPI"", ""Access Time"": ""70ns""}",active,,https://example.com/datasheet/MEM50000208.pdf,,
XTAL50000209,XTAL50000209,Wurth Elektronik,Wurth Elektronik,xtal50000209,Crystal Oscillator,Crystal Oscillator,XTAL50000209 Crystal Oscillator from Wurth Elektronik. Sourced via professional procurement support; specs below.,,,"{""load_capacitance_pf"": ""18"", ""package"": ""SMD""}",active,,https://example.com/datasheet/XTAL50000209.pdf,,
MCU50000210,MCU50000210,Holtek Semiconductor,Holtek Semiconductor,mcu50000210,Microcontroller,Microcontroller,MCU50000210 Microcontroller from Holtek Semiconductor. Sourced via professional procurement support; specs below.,,,"{""io_count"": ""48"", ""voltage_v"": ""3.3"", ""ram_bytes"": ""20KB"", ""core"": ""ARM Cortex-M4"", ""flash_bytes"": ""131072"", ""Operating Temp"": ""-40~85""}",active,,https://example.com/datasheet/MCU50000210.pdf,,
MOS50000211,MOS50000211,ON Semiconductor,ON Semiconductor,mos50000211,MOSFET,MOSFET,MOS50000211 MOSFET from ON Semiconductor. Sourced via professional procurement support; specs below.,,,"{""rds_on_mohm"": ""8"", ""Leakage Current"": ""1uA""}",active,,https://example.com/datasheet/MOS50000211.pdf,,
RES50000212,RES50000212,KEMET Electronics,KEMET Electronics,res50000212,Resistor,Resistor,RES50000212 Resistor from KEMET Electronics. Sourced via professional procurement support; specs below.,,,"{""package"": ""0805"", ""power_rating_w"": ""0.25"", ""resistance_ohm"": ""10kΩ""}",active,,https://example.com/datasheet/RES50000212.pdf,,
CAP50000213,CAP50000213,KEMET Electronics,KEMET Electronics,cap50000213,Capacitor,Capacitor,CAP50000213 Capacitor from KEMET Electronics. Sourced via professional procurement support; specs below.,,,"{""voltage_rating_v"": ""50"", ""tolerance"": ""±10%""}",active,,https://example.com/datasheet/CAP50000213.pdf,,
IND50000214,IND50000214,Murata Manufacturing,Murata Manufacturing,ind50000214,Inductor,Inductor,IND50000214 Inductor from Murata Manufacturing. Sourced via professional procurement support; specs below.,,,"{""package"": ""0805"", ""inductance_uh"": ""4.7"", ""tolerance"": ""±20%"", ""current_rating_a"": ""1.5""}",active,,https://example.com/datasheet/IND50000214.pdf,,
SEN50000215,SEN50000215,NXP Semiconductors,NXP Semiconductors,sen50000215,Sensors,Sensors,SEN50000215 Sensors from NXP Semiconductors. Sourced via professional procurement support; specs below.,,,"{""accuracy"": ""±0.5"", ""interface"": ""I2C"", ""resolution_bits"": ""12"", ""range"": ""0-40"", ""sensitivity_dbm"": ""260 LSB/g""}",active,,https://example.com/datasheet/SEN50000215.pdf,,
CON50000216,CON50000216,JST,JST,con50000216,Connectors,Connectors,CON50000216 Connectors from JST. Sourced via professional procurement support; specs below.,,,"{""voltage_rating_v"": ""50"", ""mounting"": ""SMD""}",active,,https://example.com/datasheet/CON50000216.pdf,,
MOD50000217,MOD50000217,AirByte,AirByte,mod50000217,Modules,Modules,MOD50000217 Modules from AirByte. Sourced via professional procurement support; specs below.,,,"{""interface"": ""UART"", ""sensitivity_dbm"": ""-95""}",active,,https://example.com/datasheet/MOD50000217.pdf,,
OPA50000218,OPA50000218,Maxim Integrated,Maxim Integrated,opa50000218,Analog IC,Analog IC,OPA50000218 Analog IC from Maxim Integrated. Sourced via professional procurement support; specs below.,,,"{""package"": ""SOIC-8"", ""supply_current_ua"": ""200"", ""bandwidth_hz"": ""1000000""}",active,,https://example.com/datasheet/OPA50000218.pdf,,
PMIC50000219,PMIC50000219,SGMICRO,SGMICRO,pmic50000219,Power Management IC,Power Management IC,PMIC50000219 Power Management IC from SGMICRO. Sourced via professional procurement support; specs below.,,,"{""efficiency_percent"": ""92"", ""voltage_in_max_v"": ""28"", ""package"": ""SOT-23"", ""output_current_a"": ""3"", ""voltage_out_v"": ""5""}",active,,https://example.com/datasheet/PMIC50000219.pdf,,
DIO50000220,DIO50000220,Diodes Incorporated,Diodes Incorporated,dio50000220,Diode,Diode,DIO50000220 Diode from Diodes Incorporated. Sourced via professional procurement support; specs below.,,,"{""if_a"": ""1"", ""vf_v"": ""0.7"", ""vrrm_v"": ""100""}",active,,https://example.com/datasheet/DIO50000220.pdf,,
LED50000221,LED50000221,Everlight Electronics,Everlight Electronics,led50000221,LED Components,LED Components,LED50000221 LED Components from Everlight Electronics. Sourced via professional procurement support; specs below.,,,"{""forward_current_ma"": ""20"", ""package"": ""0805"", ""wavelength_nm"": ""650"", ""forward_voltage_v"": ""2.1""}",active,,https://example.com/datasheet/LED50000221.pdf,,
MEM50000222,MEM50000222,SK Hynix,SK Hynix,mem50000222,Memory IC,Memory IC,MEM50000222 Memory IC from SK Hynix. Sourced via professional procurement support; specs below.,,,"{""memory_bytes"": ""16777216"", ""organization"": ""x8"", ""interface"": ""SPI""}",active,,https://example.com/datasheet/MEM50000222.pdf,,
XTAL50000223,XTAL50000223,,,xtal50000223,Crystal Oscillator,Crystal Oscillator,XTAL50000223 Crystal Oscillator from unspecified. Sourced via professional procurement support; specs below.,,,"{""frequency_hz"": ""8000000"", ""package"": ""SMD"", ""load_capacitance_pf"": ""18""}",active,,https://example.com/datasheet/XTAL50000223.pdf,,
MCU50000224,MCU50000224,GigaDevice Semiconductor,GigaDevice Semiconductor,mcu50000224,Microcontroller,Microcontroller,MCU50000224 Microcontroller from GigaDevice Semiconductor. Sourced via professional procurement support; specs below.,,,"{""voltage_v"": ""3.3V"", ""frequency_hz"": ""72000000""}",active,,https://example.com/datasheet/MCU50000224.pdf,,
MOS50000225,MOS50000225,Vishay Intertechnology,Vishay Intertechnology,mos50000225,MOSFET,MOSFET,MOS50000225 MOSFET from Vishay Intertechnology. Sourced via professional procurement support; specs below.,,,"{""vds_v"": ""55""}",active,,https://example.com/datasheet/MOS50000225.pdf,,
RES50000226,RES50000226,Fenghua,Fenghua,res50000226,Resistor,Resistor,RES50000226 Resistor from Fenghua. Sourced via professional procurement support; specs below.,,,"{""package"": ""0805"", ""temperature_coeff"": ""X7R"", ""resistance_ohm"": ""10000"", ""power_rating_w"": ""0.25""}",active,,https://example.com/datasheet/RES50000226.pdf,,
CAP50000227,CAP50000227,KEMET Electronics,KEMET Electronics,cap50000227,Capacitor,Capacitor,CAP50000227 Capacitor from KEMET Electronics. Sourced via professional procurement support; specs below.,,,"{""capacitance_pf"": ""100000"", ""voltage_rating_v"": ""50"", ""package"": ""0603"", ""tolerance"": ""±10%"", ""temperature_coeff"": ""X7R""}",active,,https://example.com/datasheet/CAP50000227.pdf,,
IND50000228,IND50000228,Bourns,Bourns,ind50000228,Inductor,Inductor,IND50000228 Inductor from Bourns. Sourced via professional procurement support; specs below.,,,"{""current_rating_a"": ""1.5"", ""tolerance"": ""±20%"", ""inductance_uh"": ""4.7""}",active,,https://example.com/datasheet/IND50000228.pdf,,
SEN50000229,SEN50000229,NXP Semiconductors,NXP Semiconductors,sen50000229,Sensors,Sensors,SEN50000229 Sensors from NXP Semiconductors. Sourced via professional procurement support; specs below.,,,"{""sensitivity_dbm"": ""260 LSB/g"", ""resolution_bits"": ""12"", ""accuracy"": ""±0.5""}",active,,https://example.com/datasheet/SEN50000229.pdf,,
CON50000230,CON50000230,TE Connectivity,TE Connectivity,con50000230,Connectors,Connectors,CON50000230 Connectors from TE Connectivity. Sourced via professional procurement support; specs below.,,,"{""current_rating_a"": ""3"", ""pitch_mm"": ""2.54"", ""positions"": ""40"", ""voltage_rating_v"": ""50""}",active,,https://example.com/datasheet/CON50000230.pdf,,
MOD50000231,MOD50000231,u-blox,u-blox,mod50000231,Modules,Modules,MOD50000231 Modules from u-blox. Sourced via professional procurement support; specs below.,,,"{""data_rate_bps"": ""2000000"", ""interface"": ""UART""}",active,,https://example.com/datasheet/MOD50000231.pdf,,
OPA50000232,OPA50000232,Silicon Labs,Silicon Labs,opa50000232,Analog IC,Analog IC,OPA50000232 Analog IC from Silicon Labs. Sourced via professional procurement support; specs below.,,,"{""supply_current_ua"": ""200"", ""package"": ""SOIC-8"", ""gain_db"": ""100"", ""bandwidth_hz"": ""1000000""}",active,,https://example.com/datasheet/OPA50000232.pdf,,
PMIC50000233,PMIC50000233,Infineon Technologies,Infineon Technologies,pmic50000233,Power Management IC,Power Management IC,PMIC50000233 Power Management IC from Infineon Technologies. Sourced via professional procurement support; specs below.,,,"{""package"": ""SOT-23"", ""efficiency_percent"": ""92"", ""voltage_in_max_v"": ""28"", ""voltage_out_v"": ""5""}",active,,https://example.com/datasheet/PMIC50000233.pdf,,
DIO50000234,DIO50000234,ON Semiconductor,ON Semiconductor,dio50000234,Diode,Diode,DIO50000234 Diode from ON Semiconductor. Sourced via professional procurement support; specs below.,,,"{""vf_v"": ""0.7"", ""if_a"": ""1""}",active,,https://example.com/datasheet/DIO50000234.pdf,,
LED50000235,LED50000235,Kingbright,Kingbright,led50000235,LED Components,LED Components,LED50000235 LED Components from Kingbright. Sourced via professional procurement support; specs below.,,,"{""forward_voltage_v"": ""2.1"", ""package"": ""0805"", ""wavelength_nm"": ""650""}",active,,https://example.com/datasheet/LED50000235.pdf,,
MEM50000236,MEM50000236,MemCore,MemCore,mem50000236,Memory IC,Memory IC,MEM50000236 Memory IC from MemCore. Sourced via professional procurement support; specs below.,,,"{""memory_bytes"": ""16777216"", ""speed_hz"": ""104000000"", ""organization"": ""x8"", ""interface"": ""SPI""}",active,,https://example.com/datasheet/MEM50000236.pdf,,
XTAL50000237,XTAL50000237,TDK Corporation,TDK Corporation,xtal50000237,Crystal Oscillator,Crystal Oscillator,XTAL50000237 Crystal Oscillator from TDK Corporation. Sourced via professional procurement support; specs below.,,,"{""load_capacitance_pf"": ""18"", ""package"": ""SMD""}",active,,https://example.com/datasheet/XTAL50000237.pdf,,
MCU50000238,MCU50000238,Microchip Technology,Microchip Technology,mcu50000238,Microcontroller,Microcontroller,MCU50000238 Microcontroller from Microchip Technology. Sourced via professional procurement support; specs below.,,,"{""frequency_hz"": ""72MHz""}",active,,https://example.com/datasheet/MCU50000238.pdf,,
MOS50000239,MOS50000239,RiverSemi,RiverSemi,mos50000239,MOSFET,MOSFET,MOS50000239 MOSFET from RiverSemi. Sourced via professional procurement support; specs below.,,,"{""package"": ""SOT-23"", ""id_a"": ""30"", ""rds_on_mohm"": ""8mΩ""}",active,,https://example.com/datasheet/MOS50000239.pdf,,
RES50000240,RES50000240,Fenghua,Fenghua,res50000240,Resistor,Resistor,RES50000240 Resistor from Fenghua. Sourced via professional procurement support; specs below.,,,"{""resistance_ohm"": ""10kΩ"", ""package"": ""0805""}",active,,https://example.com/datasheet/RES50000240.pdf,,
CAP50000241,CAP50000241,TDK Corporation,TDK Corporation,cap50000241,Capacitor,Capacitor,CAP50000241 Capacitor from TDK Corporation. Sourced via professional procurement support; specs below.,,,"{""voltage_rating_v"": ""50"", ""capacitance_pf"": ""100000"", ""package"": ""0603"", ""temperature_coeff"": ""X7R""}",active,,https://example.com/datasheet/CAP50000241.pdf,,
IND50000242,IND50000242,Murata Manufacturing,Murata Manufacturing,ind50000242,Inductor,Inductor,IND50000242 Inductor from Murata Manufacturing. Sourced via professional procurement support; specs below.,,,"{""current_rating_a"": ""1.5"", ""tolerance"": ""±20%""}",active,,https://example.com/datasheet/IND50000242.pdf,,
SEN50000243,SEN50000243,NXP Semiconductors,NXP Semiconductors,sen50000243,Sensors,Sensors,SEN50000243 Sensors from NXP Semiconductors. Sourced via professional procurement support; specs below.,,,"{""interface"": ""I2C"", ""resolution_bits"": ""12"", ""accuracy"": ""±0.5"", ""range"": ""0-40"", ""Output Type"": ""Analog""}",active,,https://example.com/datasheet/SEN50000243.pdf,,
CON50000244,CON50000244,JST,JST,con50000244,Connectors,Connectors,CON50000244 Connectors from JST. Sourced via professional procurement support; specs below.,,,"{""voltage_rating_v"": ""50"", ""mounting"": ""SMD""}",active,,https://example.com/datasheet/CON50000244.pdf,,
MOD50000245,MOD50000245,AirByte,AirByte,mod50000245,Modules,Modules,MOD50000245 Modules from AirByte. Sourced via professional procurement support; specs below.,,,"{""sensitivity_dbm"": ""-95"", ""data_rate_bps"": ""2000000"", ""modulation"": ""GFSK"", ""output_power_dbm"": ""20""}",active,,https://example.com/datasheet/MOD50000245.pdf,,
OPA50000246,OPA50000246,Silicon Labs,Silicon Labs,opa50000246,Analog IC,Analog IC,OPA50000246 Analog IC from Silicon Labs. Sourced via professional procurement support; specs below.,,,"{""supply_current_ua"": ""200"", ""package"": ""SOIC-8"", ""bandwidth_hz"": ""1000000"", ""gain_db"": ""100""}",active,,https://example.com/datasheet/OPA50000246.pdf,,
PMIC50000247,PMIC50000247,Monolithic Power Systems,Monolithic Power Systems,pmic50000247,Power Management IC,Power Management IC,PMIC50000247 Power Management IC from Monolithic Power Systems. Sourced via professional procurement support; specs below.,,,"{""voltage_in_min_v"": ""4.5"", ""efficiency_percent"": ""92""}",active,,https://example.com/datasheet/PMIC50000247.pdf,,
DIO50000248,DIO50000248,Vishay Intertechnology,Vishay Intertechnology,dio50000248,Diode,Diode,DIO50000248 Diode from Vishay Intertechnology. Sourced via professional procurement support; specs below.,,,"{""vf_v"": ""0.7"", ""if_a"": ""1"", ""Reverse Recovery"": ""50ns""}",active,,https://example.com/datasheet/DIO50000248.pdf,,
LED50000249,LED50000249,Kingbright,Kingbright,led50000249,LED Components,LED Components,LED50000249 LED Components from Kingbright. Sourced via professional procurement support; specs below.,,,"{""forward_current_ma"": ""20"", ""package"": ""0805""}",active,,https://example.com/datasheet/LED50000249.pdf,,
MEM50000250,MEM50000250,Micron Technology,Micron Technology,mem50000250,Memory IC,Memory IC,MEM50000250 Memory IC from Micron Technology. Sourced via professional procurement support; specs below.,,,"{""speed_hz"": ""104000000"", ""memory_bytes"": ""16777216"", ""organization"": ""x8""}",active,,https://example.com/datasheet/MEM50000250.pdf,,
XTAL50000251,XTAL50000251,Murata Manufacturing,Murata Manufacturing,xtal50000251,Crystal Oscillator,Crystal Oscillator,XTAL50000251 Crystal Oscillator from Murata Manufacturing. Sourced via professional procurement support; specs below.,,,"{""load_capacitance_pf"": ""18"", ""frequency_hz"": ""8000000"", ""package"": ""SMD""}",active,,https://example.com/datasheet/XTAL50000251.pdf,,
MCU50000252,MCU50000252,Nuvoton Technology,Nuvoton Technology,mcu50000252,Microcontroller,Microcontroller,MCU50000252 Microcontroller from Nuvoton Technology. Sourced via professional procurement support; specs below.,,,"{""frequency_hz"": ""72000000"", ""voltage_v"": ""3.3V"", ""flash_bytes"": ""131072""}",active,,https://example.com/datasheet/MCU50000252.pdf,,
MOS50000253,MOS50000253,Alpha & Omega Semiconductor,Alpha & Omega Semiconductor,mos50000253,MOSFET,MOSFET,MOS50000253 MOSFET from Alpha & Omega Semiconductor. Sourced via professional procurement support; specs below.,,,"{""rds_on_mohm"": ""8"", ""package"": ""SOT-23"", ""id_a"": ""30"", ""vds_v"": ""55"", ""qg_nc"": ""45"", ""Leakage Current"": ""1uA""}",active,,https://example.com/datasheet/MOS50000253.pdf,,
RES50000254,RES50000254,Bourns,Bourns,res50000254,Resistor,Resistor,RES50000254 Resistor from Bourns. Sourced via professional procurement support; specs below.,,,"{""resistance_ohm"": ""10kΩ"", ""package"": ""0805"", ""power_rating_w"": ""0.25"", ""tolerance"": ""±1%""}",active,,https://example.com/datasheet/RES50000254.pdf,,
